popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_popular
0,False,0.498,0.432,A,-14.386,major,0.0345,0.688,0.0,0.136,0.365,135.015,3/4,unpopular
0,False,0.579,0.764,C,-5.55,major,0.0512,0.0995,0.00174,0.273,0.289,126.162,4/4,unpopular
0,False,0.87,0.479,A,-7.779,major,0.165,0.161,0.000157,0.209,0.717,104.059,4/4,unpopular
21,False,0.449,0.93,A,-1.085,major,0.0591,0.00578,0.937,0.0527,0.315,130.983,4/4,unpopular
10,False,0.954,0.377,A,-7.508,major,0.145,0.0115,0.0,0.0941,0.892,105.02,4/4,unpopular
36,False,0.51,0.499,A-sharp_B-flat,-10.563,major,0.0299,0.397,0.00565,0.107,0.312,90.366,4/4,unpopular
43,False,0.377,0.531,G,-6.229,major,0.0305,0.493,0.0,0.125,0.443,89.075,4/4,unpopular
33,False,0.157,0.966,C-sharp_D-flat,-30.405,major,0.0514,0.125,0.992,0.886,1e-05,106.906,3/4,unpopular
44,False,0.299,0.416,C,-9.065,major,0.0318,0.662,0.0,0.707,0.131,119.512,4/4,unpopular
42,False,0.649,0.59,C,-5.164,major,0.024,0.00137,0.0,0.129,0.731,99.984,4/4,unpopular
42,False,0.593,0.555,C,-9.865,major,0.0254,0.483,0.0,0.0937,0.648,81.986,4/4,unpopular
54,False,0.724,0.745,G-sharp_A-flat,-4.781,major,0.0319,0.467,0.00122,0.0692,0.528,97.963,4/4,popular
26,False,0.587,0.311,E,-8.987,major,0.0307,0.817,0.0,0.0863,0.374,113.683,4/4,unpopular
16,False,0.78,0.818,B,-8.631,minor,0.0511,0.19,0.00634,0.174,0.934,114.989,4/4,unpopular
63,True,0.442,0.882,G-sharp_A-flat,-7.551,major,0.0536,3.26e-05,0.0,0.421,0.443,174.077,4/4,popular
63,False,0.428,0.656,B,-3.712,major,0.075,0.0751,0.181,0.15,0.355,79.648,4/4,popular
37,False,0.582,0.958,A-sharp_B-flat,-4.685,minor,0.247,0.567,0.0,0.348,0.29,96.248,4/4,unpopular
0,False,0.611,0.519,C-sharp_D-flat,-9.854,major,0.035,0.481,4.82e-06,0.107,0.462,147.979,4/4,unpopular
41,False,0.586,0.56,B,-9.962,major,0.028,0.575,0.000209,0.082,0.426,128.224,4/4,unpopular
50,False,0.653,0.795,A-sharp_B-flat,-4.477,major,0.0336,0.0887,0.0,0.203,0.803,135.978,4/4,unpopular
45,False,0.52,0.537,F-sharp_G-flat,-8.317,major,0.203,0.783,0.0,0.0993,0.46,141.748,4/4,unpopular
0,True,0.77,0.655,D,-5.369,major,0.0316,0.118,0.0247,0.125,0.64,129.964,4/4,unpopular
52,False,0.571,0.643,A-sharp_B-flat,-5.834,minor,0.0852,0.0701,4.91e-05,0.0988,0.63,151.859,5/4,popular
54,False,0.623,0.891,G,-4.419,minor,0.0653,0.016,0.0,0.329,0.641,99.987,4/4,popular
14,False,0.201,0.906,C-sharp_D-flat,-9.661,major,0.0699,1.56e-06,0.949,0.319,0.26,110.659,4/4,unpopular
0,False,0.654,0.898,G,-5.964,major,0.0413,0.0844,0.0347,0.316,0.722,123.996,4/4,unpopular
27,False,0.511,0.986,D,-4.232,major,0.121,3.64e-05,0.00662,0.437,0.286,109.993,4/4,unpopular
59,False,0.803,0.449,B,-6.861,major,0.0745,0.443,3.32e-05,0.127,0.655,90.077,4/4,popular
22,False,0.45,0.916,D-sharp_E-flat,-5.411,major,0.0436,5.73e-05,0.0265,0.225,0.463,117.784,4/4,unpopular
16,False,0.609,0.921,G,-9.819,major,0.11,0.0395,0.165,0.303,0.962,161.89,4/4,unpopular
0,False,0.534,0.533,F,-6.161,minor,0.047,0.5,0.0,0.0875,0.478,136.854,4/4,unpopular
8,False,0.715,0.823,A,-6.754,major,0.0346,0.00115,0.429,0.172,0.675,120.355,4/4,unpopular
0,False,0.689,0.856,F,-3.394,minor,0.0813,0.0493,0.0,0.232,0.706,126.108,4/4,unpopular
40,False,0.588,0.452,A,-14.248,minor,0.0325,0.0961,0.0377,0.0797,0.211,100.189,4/4,unpopular
49,False,0.593,0.443,D-sharp_E-flat,-17.845,minor,0.0389,0.679,0.675,0.0948,0.0396,119.971,4/4,unpopular
20,False,0.699,0.837,C-sharp_D-flat,-4.55,major,0.214,0.00304,0.0,0.0705,0.404,143.693,5/4,unpopular
53,False,0.509,0.611,A,-5.786,major,0.0334,0.185,0.0,0.116,0.208,100.155,4/4,popular
41,False,0.647,0.45,E,-12.358,major,0.0339,0.563,6.89e-05,0.143,0.339,94.962,4/4,unpopular
36,False,0.676,0.975,B,-4.311,major,0.0494,0.234,5.25e-06,0.169,0.856,98.983,4/4,unpopular
74,False,0.445,0.367,C,-13.086,major,0.0452,0.761,0.075,0.0987,0.202,155.675,4/4,popular
24,False,0.395,0.128,G-sharp_A-flat,-21.931,major,0.0273,0.773,0.953,0.111,0.294,199.776,3/4,unpopular
23,False,0.712,0.82,D-sharp_E-flat,-6.535,minor,0.043,0.317,0.00119,0.144,0.407,120.026,4/4,unpopular
0,False,0.841,0.759,A-sharp_B-flat,-4.596,major,0.0575,0.177,0.0,0.0705,0.774,122.976,4/4,unpopular
56,False,0.509,0.791,G-sharp_A-flat,-6.222,major,0.0925,0.216,0.0,0.0576,0.798,114.604,4/4,popular
23,False,0.777,0.266,E,-12.572,major,0.033,0.911,2.01e-05,0.103,0.583,95.998,3/4,unpopular
49,False,0.508,0.312,G,-13.333,major,0.0355,0.786,0.0259,0.0684,0.179,160.236,3/4,unpopular
58,False,0.706,0.735,F-sharp_G-flat,-7.564,major,0.0322,0.37,0.0165,0.107,0.827,119.969,4/4,popular
61,True,0.723,0.545,E,-6.26,minor,0.049,0.0631,0.0,0.297,0.341,117.885,4/4,popular
40,False,0.543,0.794,G,-5.369,major,0.297,0.00304,0.801,0.168,0.174,124.981,4/4,unpopular
0,False,0.588,0.847,G-sharp_A-flat,-4.164,major,0.0705,0.0601,0.0,0.307,0.662,120.041,4/4,unpopular
60,False,0.388,0.501,B,-11.296,minor,0.0731,0.778,0.0,0.305,0.532,158.348,4/4,popular
0,False,0.566,0.69,B,-7.614,major,0.0421,0.0269,0.0015,0.85,0.163,128.0,4/4,unpopular
27,False,0.606,0.572,G,-5.257,major,0.0273,0.154,0.000639,0.108,0.423,91.986,4/4,unpopular
62,False,0.218,0.00352,C-sharp_D-flat,-39.627,major,0.0515,0.992,0.951,0.139,0.192,68.61,4/4,popular
43,False,0.558,0.449,G,-6.126,major,0.0273,0.2,2.5e-06,0.0787,0.179,129.764,4/4,unpopular
16,False,0.473,0.875,G-sharp_A-flat,-3.978,minor,0.0409,0.00452,0.00713,0.0867,0.0984,173.963,4/4,unpopular
0,False,0.608,0.851,C-sharp_D-flat,-6.181,major,0.0282,0.0191,0.0,0.12,0.409,129.997,4/4,unpopular
43,False,0.665,0.717,D,-5.429,major,0.0864,0.581,0.0,0.149,0.691,162.044,4/4,unpopular
31,False,0.6,0.417,A,-13.328,major,0.185,0.262,0.0,0.645,0.618,98.189,4/4,unpopular
48,False,0.542,0.26,G,-12.104,major,0.0347,0.759,3.98e-05,0.27,0.27,74.842,4/4,unpopular
26,False,0.831,0.513,C-sharp_D-flat,-9.266,minor,0.136,0.0447,0.235,0.0803,0.641,130.211,4/4,unpopular
20,False,0.717,0.795,G-sharp_A-flat,-4.198,major,0.291,0.0298,2.33e-06,0.133,0.792,133.673,5/4,unpopular
2,False,0.733,0.859,C-sharp_D-flat,-5.087,major,0.146,0.0431,0.0,0.822,0.845,170.047,4/4,unpopular
35,False,0.73,0.552,B,-8.331,minor,0.0397,0.00736,0.817,0.114,0.296,119.993,4/4,unpopular
38,True,0.342,0.937,A,-3.725,major,0.0951,0.00791,0.0,0.173,0.818,198.398,4/4,unpopular
45,False,0.54,0.875,G,-7.656,major,0.15,0.389,0.0,0.617,0.775,150.564,4/4,unpopular
6,False,0.892,0.722,D,-7.478,major,0.0611,0.0111,0.182,0.0902,0.141,121.995,4/4,unpopular
45,False,0.534,0.317,B,-9.18,minor,0.0276,0.787,0.000723,0.0904,0.114,144.001,4/4,unpopular
28,False,0.512,0.577,E,-10.046,major,0.0299,0.258,0.000102,0.932,0.689,117.735,4/4,unpopular
41,False,0.641,0.88,B,-6.401,minor,0.0604,0.151,0.000761,0.611,0.423,93.0,4/4,unpopular
12,False,0.559,0.805,C,-9.464,major,0.0356,0.194,0.565,0.168,0.975,116.449,4/4,unpopular
59,True,0.372,0.978,E,-4.833,minor,0.157,0.000624,2.22e-05,0.134,0.214,76.359,4/4,popular
0,False,0.453,0.303,C,-14.778,major,0.029,0.84,0.88,0.0886,0.0597,99.976,4/4,unpopular
20,False,0.34,0.379,C-sharp_D-flat,-10.24,major,0.0357,0.995,0.0134,0.419,0.399,140.034,5/4,unpopular
31,False,0.573,0.624,A,-9.166,major,0.0299,0.0519,0.00144,0.204,0.859,134.912,4/4,unpopular
48,False,0.778,0.861,G-sharp_A-flat,-4.809,major,0.0838,0.08,1.15e-06,0.101,0.506,103.988,4/4,unpopular
38,False,0.538,0.404,G,-10.752,minor,0.0375,0.721,0.415,0.139,0.117,155.768,4/4,unpopular
42,False,0.713,0.819,C,-4.238,major,0.0463,0.719,0.0,0.378,0.56,139.007,4/4,unpopular
47,False,0.614,0.568,G,-5.477,minor,0.0276,0.00797,0.0,0.0997,0.516,107.849,4/4,unpopular
45,False,0.463,0.237,C,-13.666,minor,0.0352,0.932,0.00162,0.104,0.203,147.791,4/4,unpopular
22,False,0.583,0.7,C-sharp_D-flat,-4.185,major,0.0311,0.145,6.19e-05,0.71,0.524,126.669,4/4,unpopular
54,False,0.276,0.959,F,-2.766,major,0.113,3.82e-06,0.00122,0.0778,0.432,159.913,4/4,popular
0,False,0.415,0.972,B,-5.446,major,0.0716,0.00448,0.146,0.339,0.588,169.981,4/4,unpopular
49,False,0.78,0.937,A,-4.108,major,0.147,0.0319,0.0,0.102,0.935,137.156,4/4,unpopular
43,False,0.375,0.551,D-sharp_E-flat,-8.215,major,0.131,0.493,0.00615,0.135,0.701,145.445,3/4,unpopular
65,False,0.75,0.637,C-sharp_D-flat,-8.473,major,0.0673,0.303,0.0042,0.0621,0.33,139.983,4/4,popular
44,True,0.628,0.913,A,-3.672,major,0.0768,0.0108,1.16e-06,0.132,0.268,145.012,4/4,unpopular
9,False,0.106,0.256,C,-21.548,major,0.0393,0.865,0.854,0.117,0.0341,91.708,4/4,unpopular
50,False,0.635,0.962,F,-2.699,minor,0.053,0.0458,0.00581,0.68,0.311,132.017,4/4,unpopular
52,False,0.397,0.427,F,-6.954,minor,0.0271,0.186,0.0,0.0976,0.227,80.035,4/4,popular
0,False,0.729,0.551,C,-6.935,minor,0.056,0.598,0.0,0.176,0.312,124.044,4/4,unpopular
44,False,0.451,0.813,D-sharp_E-flat,-4.939,major,0.0506,0.198,0.0,0.332,0.341,142.14,4/4,unpopular
37,False,0.246,0.995,C-sharp_D-flat,-2.699,minor,0.267,0.00062,0.168,0.476,0.162,139.697,3/4,unpopular
38,False,0.906,0.441,E,-6.908,major,0.042,0.198,0.0,0.401,0.952,112.936,4/4,unpopular
60,False,0.678,0.493,G-sharp_A-flat,-13.782,major,0.0302,0.0882,0.153,0.264,0.914,122.627,4/4,popular
45,False,0.604,0.4,C,-12.514,major,0.243,0.585,0.0,0.136,0.747,88.646,4/4,unpopular
0,True,0.922,0.573,A,-5.164,major,0.278,0.129,0.0,0.305,0.642,93.929,4/4,unpopular
53,False,0.568,0.94,E,-6.414,major,0.0402,0.0366,0.00314,0.735,0.738,114.873,4/4,popular
75,False,0.815,0.438,C,-14.522,minor,0.0346,0.216,0.000466,0.0787,0.552,108.965,4/4,popular
44,False,0.691,0.985,A,-4.384,minor,0.0683,0.000685,0.695,0.217,0.0348,132.997,4/4,unpopular
72,False,0.311,0.607,C-sharp_D-flat,-6.578,major,0.11,0.0174,0.0,0.131,0.286,188.7,4/4,popular
21,False,0.76,0.772,C-sharp_D-flat,-4.872,major,0.0935,0.0294,0.0124,0.361,0.674,121.996,4/4,unpopular
46,False,0.387,0.475,D-sharp_E-flat,-12.249,major,0.0341,0.0734,0.000527,0.044,0.157,137.129,4/4,unpopular
53,True,0.572,0.674,C,-8.592,minor,0.0805,0.0808,1.44e-06,0.175,0.487,166.09,4/4,popular
21,False,0.723,0.272,C,-16.404,major,0.0316,0.343,0.566,0.228,0.696,112.995,4/4,unpopular
0,False,0.382,0.937,C,-9.01,major,0.0758,0.0172,0.0,0.271,0.0957,108.729,4/4,unpopular
40,False,0.401,0.63,G,-6.825,minor,0.0437,0.0578,0.0116,0.0744,0.314,135.955,3/4,unpopular
0,False,0.258,0.904,C,-5.625,major,0.0386,2.2e-05,0.218,0.255,0.832,186.054,3/4,unpopular
37,True,0.674,0.973,C,-2.758,major,0.0618,0.0124,0.0,0.36,0.802,105.029,4/4,unpopular
63,False,0.814,0.418,B,-15.372,major,0.0382,0.75,0.0116,0.099,0.842,91.658,4/4,popular
27,False,0.575,0.628,D,-7.157,major,0.0345,0.603,0.0,0.18,0.701,83.042,4/4,unpopular
24,False,0.361,0.975,E,-4.955,minor,0.153,1.48e-06,0.93,0.0679,0.0693,137.979,4/4,unpopular
12,False,0.675,0.33,A,-10.074,major,0.03,0.891,2.88e-05,0.0604,0.485,127.36,4/4,unpopular
31,False,0.684,0.181,C-sharp_D-flat,-13.823,major,0.0346,0.852,1.12e-06,0.0985,0.325,140.038,4/4,unpopular
36,False,0.628,0.865,F-sharp_G-flat,-4.732,minor,0.0483,0.387,0.0,0.346,0.688,107.935,4/4,unpopular
52,False,0.665,0.738,C-sharp_D-flat,-5.556,major,0.0345,0.447,0.0,0.102,0.214,96.966,4/4,popular
54,False,0.671,0.497,C,-9.787,minor,0.0552,0.171,0.536,0.101,0.114,95.005,4/4,popular
41,False,0.472,0.776,A,-9.287,minor,0.124,0.297,0.142,0.0921,0.158,150.033,4/4,unpopular
58,False,0.826,0.72,A,-9.582,minor,0.119,0.103,0.773,0.11,0.287,127.011,4/4,popular
0,False,0.658,0.742,G-sharp_A-flat,-6.181,major,0.119,0.0438,0.0,0.246,0.798,171.939,4/4,unpopular
57,False,0.61,0.827,F,-5.099,minor,0.0482,0.0509,0.0,0.053,0.68,116.98,4/4,popular
40,False,0.299,0.968,D,-3.291,major,0.121,0.00165,0.000498,0.306,0.299,104.882,3/4,unpopular
59,False,0.781,0.441,F-sharp_G-flat,-12.46,major,0.0341,0.256,1.74e-05,0.0767,0.789,87.185,4/4,popular
51,False,0.55,0.356,A,-14.142,major,0.0405,0.637,0.187,0.32,0.343,159.911,3/4,popular
61,True,0.74,0.453,D-sharp_E-flat,-7.828,major,0.121,0.656,8e-05,0.111,0.178,75.992,4/4,popular
0,False,0.245,0.971,E,-5.101,minor,0.261,1.89e-05,0.792,0.162,0.308,160.313,4/4,unpopular
73,False,0.666,0.936,G,-9.919,major,0.0476,0.00244,0.086,0.153,0.776,91.577,4/4,popular
12,False,0.837,0.423,F-sharp_G-flat,-17.646,major,0.0837,0.000432,0.922,0.131,0.29,114.697,4/4,unpopular
28,False,0.718,0.967,A,-4.186,major,0.0508,0.0934,0.0,0.107,0.796,92.6,4/4,unpopular
41,False,0.39,0.486,F,-9.546,major,0.032,0.0362,0.0,0.953,0.247,137.854,4/4,unpopular
13,False,0.554,0.767,A-sharp_B-flat,-11.766,minor,0.104,0.0115,0.846,0.127,0.48,122.386,4/4,unpopular
24,False,0.233,0.53,G,-7.178,major,0.0457,0.0953,0.0,0.328,0.422,178.964,4/4,unpopular
61,False,0.603,0.75,A-sharp_B-flat,-9.282,major,0.0378,9.4e-06,0.0839,0.0667,0.611,132.107,4/4,popular
46,False,0.702,0.808,A,-6.272,major,0.137,0.0432,0.0,0.144,0.653,139.892,4/4,unpopular
41,False,0.519,0.755,A,-3.912,major,0.0332,0.54,0.0,0.25,0.486,147.94,4/4,unpopular
46,True,0.826,0.706,D,-10.631,major,0.244,0.291,5.67e-06,0.0848,0.375,126.049,4/4,unpopular
0,False,0.501,0.815,C-sharp_D-flat,-4.865,major,0.0436,0.0513,0.0,0.106,0.46,160.087,4/4,unpopular
0,False,0.717,0.671,C,-5.077,minor,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4/4,unpopular
18,False,0.494,0.536,B,-6.408,major,0.0457,0.704,0.0,0.354,0.369,176.818,3/4,unpopular
18,False,0.177,0.193,G-sharp_A-flat,-27.06,major,0.0641,0.882,0.92,0.11,0.0852,112.26,3/4,unpopular
0,False,0.575,0.75,D-sharp_E-flat,-6.636,major,0.0589,0.294,0.0,0.138,0.298,99.86,4/4,unpopular
17,False,0.368,0.115,C,-22.659,minor,0.0457,0.985,0.163,0.121,0.503,85.384,4/4,unpopular
82,False,0.756,0.697,G-sharp_A-flat,-6.377,major,0.0401,0.182,0.0,0.333,0.956,94.996,4/4,popular
20,False,0.629,0.967,D,-3.242,minor,0.0725,0.0702,0.0,0.409,0.649,129.996,4/4,unpopular
26,False,0.653,0.932,A,-6.428,major,0.0451,0.17,4.94e-06,0.11,0.721,122.079,4/4,unpopular
52,False,0.397,0.467,A,-7.897,major,0.0286,0.00954,0.0,0.698,0.142,154.953,4/4,popular
55,False,0.493,0.808,F,-3.365,minor,0.0362,0.000235,0.0,0.0983,0.38,117.971,4/4,popular
47,False,0.665,0.714,F-sharp_G-flat,-6.462,major,0.0377,0.00388,0.528,0.139,0.0353,105.068,4/4,unpopular
20,False,0.49,0.914,C,-2.735,major,0.0294,0.000802,5.4e-06,0.155,0.311,133.713,4/4,unpopular
12,False,0.535,0.175,C-sharp_D-flat,-16.571,minor,0.0345,0.298,0.885,0.275,0.0367,120.013,4/4,unpopular
49,False,0.301,0.581,B,-7.324,minor,0.0421,0.601,0.0,0.0757,0.235,132.049,3/4,unpopular
0,True,0.843,0.731,B,-5.583,minor,0.134,0.259,0.0,0.306,0.636,93.013,4/4,unpopular
22,False,0.288,0.92,C,-8.788,major,0.0702,4.62e-06,0.00318,0.256,0.493,148.788,4/4,unpopular
58,False,0.423,0.74,D-sharp_E-flat,-5.309,minor,0.0344,0.0206,0.0,0.523,0.166,135.906,4/4,popular
19,False,0.576,0.948,F-sharp_G-flat,-5.484,minor,0.047,0.033,0.838,0.344,0.738,126.009,4/4,unpopular
24,False,0.518,0.588,A-sharp_B-flat,-5.547,major,0.0269,0.0707,0.0,0.225,0.55,170.008,4/4,unpopular
32,False,0.556,0.881,D,-4.55,major,0.0587,0.193,0.000416,0.166,0.654,132.998,4/4,unpopular
65,False,0.537,0.793,G-sharp_A-flat,-3.446,major,0.04,0.217,0.000361,0.143,0.73,180.029,4/4,popular
18,False,0.0687,0.923,G,-6.445,major,0.105,3.87e-06,0.931,0.362,0.0356,183.049,4/4,unpopular
24,False,0.479,0.807,E,-4.82,minor,0.0475,0.397,0.0,0.102,0.311,86.014,4/4,unpopular
5,False,0.641,0.346,C,-9.508,major,0.036,0.913,3.99e-05,0.104,0.187,122.101,4/4,unpopular
57,False,0.627,0.316,D-sharp_E-flat,-15.572,minor,0.314,0.962,0.91,0.115,0.124,114.643,4/4,popular
9,False,0.72,0.849,G,-12.257,major,0.0536,0.000194,0.895,0.0906,0.372,132.642,4/4,unpopular
51,False,0.392,0.515,G,-5.543,minor,0.0352,0.728,0.0,0.576,0.299,69.71,4/4,popular
40,False,0.716,0.868,B,-4.259,major,0.0332,0.098,6.38e-05,0.264,0.69,120.124,4/4,unpopular
23,True,0.54,0.939,E,-2.767,minor,0.0715,0.113,0.0,0.0901,0.32,155.095,4/4,unpopular
0,False,0.596,0.74,G-sharp_A-flat,-6.127,major,0.0338,0.341,2.05e-05,0.102,0.493,118.031,4/4,unpopular
18,False,0.571,0.608,D,-9.68,minor,0.0345,0.155,0.000266,0.55,0.522,84.992,4/4,unpopular
39,False,0.425,0.893,C-sharp_D-flat,-6.305,major,0.059,0.161,0.00724,0.889,0.783,117.798,4/4,unpopular
5,False,0.811,0.456,G,-9.76,major,0.0749,0.075,0.884,0.0949,0.375,122.012,4/4,unpopular
0,False,0.597,0.527,A-sharp_B-flat,-8.658,minor,0.0412,0.127,0.0,0.14,0.535,123.946,4/4,unpopular
41,True,0.488,0.737,E,-6.782,major,0.0941,0.0131,0.0,0.349,0.272,147.676,4/4,unpopular
78,False,0.716,0.512,C-sharp_D-flat,-6.257,major,0.0331,0.483,0.0,0.0928,0.326,104.957,3/4,popular
38,False,0.449,0.354,A,-8.585,major,0.0284,0.522,5.46e-05,0.0747,0.128,134.057,4/4,unpopular
41,False,0.57,0.625,C-sharp_D-flat,-10.868,minor,0.0778,0.459,0.0,0.201,0.363,139.785,4/4,unpopular
53,False,0.217,0.23,C,-12.791,minor,0.0324,0.862,0.898,0.725,0.0742,149.76,4/4,popular
29,False,0.75,0.855,E,-4.441,minor,0.0436,0.0789,0.00157,0.0851,0.879,150.03,3/4,unpopular
40,False,0.638,0.352,D,-10.593,major,0.0272,0.27,5.12e-05,0.0867,0.491,106.01,4/4,unpopular
39,False,0.524,0.483,B,-8.231,major,0.0295,0.284,5.32e-06,0.127,0.317,140.122,4/4,unpopular
39,False,0.629,0.753,F-sharp_G-flat,-8.356,major,0.0753,0.261,9.5e-06,0.0898,0.843,98.887,4/4,unpopular
70,False,0.607,0.466,C,-7.562,major,0.0578,0.39,0.0,0.135,0.434,121.741,4/4,popular
24,False,0.492,0.681,G,-6.292,major,0.0269,0.46,0.00498,0.192,0.67,108.824,4/4,unpopular
18,False,0.537,0.285,E,-10.356,minor,0.0351,0.794,1.05e-05,0.339,0.565,114.508,4/4,unpopular
77,False,0.606,0.799,A,-4.452,major,0.0261,0.0128,0.0,0.15,0.638,103.014,4/4,popular
63,False,0.814,0.723,G,-5.638,major,0.235,0.178,0.0,0.0445,0.768,74.981,4/4,popular
0,False,0.839,0.907,A,-4.259,major,0.0453,0.101,0.0,0.332,0.737,121.048,4/4,unpopular
0,False,0.486,0.565,F-sharp_G-flat,-6.553,major,0.0336,0.27,0.0,0.109,0.269,129.961,3/4,unpopular
0,False,0.67,0.776,G-sharp_A-flat,-4.091,minor,0.047,0.00388,0.000189,0.122,0.624,115.034,4/4,unpopular
0,False,0.551,0.958,G,-4.764,major,0.0395,0.00159,0.00563,0.328,0.366,124.993,4/4,unpopular
0,False,0.369,0.499,F-sharp_G-flat,-9.301,major,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3/4,unpopular
51,False,0.602,0.526,F-sharp_G-flat,-7.285,minor,0.0303,0.24,0.0,0.103,0.378,139.939,4/4,popular
9,False,0.432,0.0223,F,-31.554,major,0.0555,0.983,0.875,0.178,0.921,180.084,4/4,unpopular
19,False,0.208,0.136,G-sharp_A-flat,-23.278,minor,0.0486,0.858,0.000892,0.673,0.215,97.637,4/4,unpopular
0,False,0.522,0.889,E,-5.646,minor,0.0432,0.00249,0.00109,0.115,0.124,125.987,4/4,unpopular
51,False,0.395,0.331,B,-8.439,major,0.0307,0.404,0.00046,0.0964,0.296,112.114,5/4,popular
18,False,0.669,0.493,D,-8.911,major,0.0342,0.549,1.36e-05,0.111,0.329,129.972,3/4,unpopular
53,False,0.684,0.504,B,-10.672,minor,0.0321,0.655,0.69,0.114,0.0394,114.982,4/4,popular
0,True,0.83,0.859,G,-9.213,major,0.124,0.000956,0.0,0.214,0.653,109.319,4/4,unpopular
71,False,0.531,0.61,B,-8.025,minor,0.0387,0.772,0.756,0.0908,0.199,152.958,4/4,popular
46,False,0.423,0.66,D,-5.806,minor,0.0367,0.831,0.0,0.11,0.201,152.022,4/4,unpopular
65,False,0.521,0.892,D-sharp_E-flat,-4.029,major,0.0433,0.0539,0.0,0.117,0.369,96.991,4/4,popular
31,False,0.58,0.881,C,-9.447,major,0.052,0.7,1.81e-05,0.0425,0.874,119.484,4/4,unpopular
20,False,0.598,0.915,F-sharp_G-flat,-2.765,minor,0.0914,0.0405,2.29e-06,0.183,0.701,117.072,4/4,unpopular
48,False,0.542,0.812,G,-5.374,major,0.0285,0.0292,0.00859,0.426,0.455,138.965,4/4,unpopular
43,False,0.693,0.674,D-sharp_E-flat,-7.935,major,0.0329,0.00776,0.00588,0.114,0.906,131.317,4/4,unpopular
14,False,0.601,0.994,F-sharp_G-flat,-0.405,major,0.187,0.00101,0.798,0.108,0.247,149.97,4/4,unpopular
13,False,0.194,0.915,C-sharp_D-flat,-7.519,minor,0.142,2.14e-06,0.936,0.175,0.0686,159.232,4/4,unpopular
48,False,0.423,0.961,D,-4.312,minor,0.0617,3.78e-05,0.892,0.116,0.419,94.992,4/4,unpopular
55,False,0.59,0.586,G,-9.158,major,0.0344,0.422,4.46e-05,0.337,0.729,91.17,4/4,popular
0,False,0.535,0.979,G-sharp_A-flat,-3.593,major,0.0597,0.000666,0.0,0.084,0.432,103.996,4/4,unpopular
43,False,0.767,0.125,F,-18.247,major,0.0399,0.982,0.0,0.0938,0.838,145.136,3/4,unpopular
61,False,0.807,0.563,D-sharp_E-flat,-8.996,major,0.0287,0.242,0.00322,0.0488,0.925,112.985,4/4,popular
19,False,0.672,0.685,C-sharp_D-flat,-8.549,major,0.0294,0.0172,0.00148,0.126,0.228,102.077,4/4,unpopular
73,False,0.746,0.764,D,-6.833,major,0.0462,0.00803,0.0,0.357,0.701,116.982,4/4,popular
39,True,0.734,0.0423,E,-24.831,major,0.0583,0.916,0.0,0.108,0.14,123.905,4/4,unpopular
36,True,0.473,0.831,C,-6.695,minor,0.0656,0.0232,0.00638,0.115,0.363,74.916,4/4,unpopular
47,False,0.654,0.821,G,-5.472,major,0.0264,0.00666,0.00299,0.228,0.613,111.958,4/4,unpopular
43,False,0.721,0.505,G-sharp_A-flat,-8.134,minor,0.0515,0.118,0.0,0.249,0.62,87.052,4/4,unpopular
11,False,0.577,0.761,G,-13.01,major,0.0341,0.00802,0.118,0.0573,0.248,127.981,4/4,unpopular
36,False,0.819,0.913,B,-3.897,minor,0.141,0.00345,0.0,0.0671,0.811,131.988,4/4,unpopular
0,False,0.398,0.0292,F,-26.388,minor,0.0501,0.988,0.81,0.0789,0.0392,126.323,3/4,unpopular
11,False,0.582,0.735,E,-10.308,minor,0.06,0.013,0.898,0.0827,0.654,175.712,4/4,unpopular
64,False,0.569,0.521,A-sharp_B-flat,-10.183,minor,0.0839,0.514,0.00469,0.0962,0.143,115.055,4/4,popular
30,False,0.586,0.877,D,-4.466,major,0.084,0.0355,0.0,0.305,0.549,129.886,4/4,unpopular
0,False,0.69,0.494,G,-14.759,minor,0.041,0.198,2.26e-05,0.0616,0.86,89.901,4/4,unpopular
44,False,0.648,0.85,G-sharp_A-flat,-5.323,major,0.0401,0.0861,1.43e-05,0.122,0.878,77.516,4/4,unpopular
1,False,0.677,0.502,C-sharp_D-flat,-7.098,major,0.0253,0.489,0.0,0.0992,0.526,96.515,3/4,unpopular
0,False,0.687,0.792,F,-2.749,major,0.0452,0.191,0.0,0.167,0.671,100.011,4/4,unpopular
33,False,0.647,0.9,A,-8.645,minor,0.117,0.514,0.0,0.142,0.341,106.341,4/4,unpopular
1,False,0.251,0.263,G-sharp_A-flat,-12.538,major,0.0327,0.93,0.00172,0.0954,0.199,177.21,4/4,unpopular
43,False,0.599,0.242,A-sharp_B-flat,-11.686,major,0.0335,0.911,0.0,0.07,0.263,82.995,4/4,unpopular
0,True,0.709,0.56,E,-4.867,minor,0.171,0.034,0.0,0.315,0.541,170.082,4/4,unpopular
17,True,0.738,0.721,A-sharp_B-flat,-8.331,minor,0.0885,0.0521,0.0,0.307,0.476,92.953,4/4,unpopular
7,False,0.787,0.651,D,-7.187,major,0.0739,0.0841,0.92,0.0985,0.268,105.008,4/4,unpopular
0,False,0.469,0.183,F,-15.414,major,0.0407,0.829,0.0,0.71,0.381,139.592,4/4,unpopular
